id,name,parent,latitude,longitude,countries,macroareas,status
ccq,Chaungtha,book1242|chau1262,20.0653,96.2457,|MM,|Eurasia,None
mld,Malakhel,book1242|mala1431,33.0726,69.0719,|AF,|Eurasia,None
amd,Amapá Creole,book1242|amap1241,None,None,,,None
cjr,Chorotega,book1242|chor1275,10.8154,-85.1228,|CR,|North America,extinct
mqd,Madang (Malaysia),book1242|mada1299,None,None,,,None
mms,Mam  Southern,book1242|mams1234,None,None,|GT,|North America,None
weu,Welaung,book1242|wela1234,27.0457,98.3197,|MM,|Eurasia,not endangered
xba,Kamba (Brazil),book1242|kamb1287,-18.8333,-57.3333,|BR,|South America,None
dat,Darang Deng,book1242|dara1255,None,None,,,None
bbz,Babalia Creole Arabic,book1242|baba1273,12.7617,16.6925,|TD,|Africa,shifting
nxj,Nyadu,book1242|nyad1241,None,None,,,None
yym,Yuanjiang-Mojiang Yi,book1242|yuan1242,None,None,,,None
rws,Rawas (Retired),book1242|rawa1268,None,None,,,None
cqu,Chilean Quechua,book1242|chil1283,-23.7036,-67.7604,|CL,|South America,None
muw,Mundari (Retired),book1242|mund1339,None,None,,,None
nzu,Teke-Nzikou,book1242|teke1279,-2.65261,15.2047,|CG,|Africa,threatened
kav,Katukína,book1242|nucl1668,-8.19121,-70.3822,|BR,|South America,threatened
myi,Mina (India),book1242|mina1267,23.7425,74.5977,|IN,|Eurasia,not endangered
pok,Pokangá,book1242|poka1242,0.35794,-69.5607,|BR,|South America,moribund
lnt,Lintang,book1242|lint1237,None,None,,,None
sdi,Sindang Kelingi,book1242|sind1280,None,None,,,None
ids,Idesa,book1242|ides1238,7.34629,6.2929,|NG,|Africa,not endangered
bjd,Bandjigali,book1242|band1337,-30.0771,143.282,|AU,|Australia,None
nmj,Ngombe (Central African Republic),book1242|ngom1265,3.90658,15.2154,|CF,|Africa,shifting
ccx,Northern Zhuang,book1242|nort3249,None,None,,,None
ffi,Foia Foia,book1242|foia1236,None,None,|PG,|Papunesia,not endangered
olk,Olkol,book1242|olko1234,None,None,|AU,|Australia,nearly extinct
xsj,Subi,book1242|subi1247,-2.93387,31.3594,|TZ,|Africa,threatened
luu,Lumba-Yakkha,book1242|lumb1250,27.232,87.3146,|NP,|Eurasia,threatened
cno,Con,book1242|cona1234,20.6442,100.904,|LA,|Eurasia,threatened
wrd,Warduji,book1242|ward1243,36.6083,71.1475,|AF,|Eurasia,not endangered
npu,Puimei Naga,book1242|puim1234,25.2973,93.7344,|IN,|Eurasia,not endangered
None,Tijuana Sign Language,book1242|tiju1234,None,None,|MX,|North America,None
akn,Amikoana,book1242|amik1238,None,None,,,None
ywm,Wumeng Yi,book1242|wume1236,None,None,,,None
ont,Ontenu,book1242|onte1239,-6.45912,145.765,|PG,|Papunesia,not endangered
len,Lenca,book1242|lenc1244,13.9278,-88.0422,|SV|HN,|North America,extinct
eni,Enim,book1242|enim1238,None,None,,,None
kxe,Kakihum,book1242|kaki1247,10.8119,5.58853,|NG,|Africa,None
nts,Natagaimas,book1242|nata1238,4.16665,-75.0333,|CO,|South America,extinct
prb,Lua',book1242|luaa1235,19.1198,101.217,|LA|TH,|Eurasia,None
mgx,Omati,book1242|omat1240,-7.39808,144.005,|PG,|Papunesia,None
poa,Poqomam  Eastern,book1242|poqo1257,None,None,|GT,|North America,None
cnm,Chuj  Ixtatán,book1242|chuj1251,None,None,|GT|MX,|North America,None
xmq,Kuku-Mangk,book1242|kuku1279,-14.2866,141.824,|AU,|Australia,nearly extinct
bxt,Buxinhua,book1242|buxi1237,None,None,,,None
xin,Xinca,book1242|xinc1247,14.3103,-89.8235,|GT,|North America,extinct
bgh,Bugan (Retired),book1242|buga1251,None,None,|CN,|Eurasia,None
guv,Gey,book1242|geya1234,9.37513,13.5809,|CM,|Africa,None
gok,Gowli,book1242|gowl1241,21.7726,77.3733,|IN,|Eurasia,not endangered
lrk,Loarki,book1242|loar1234,26.095,68.715,|PK,|Eurasia,not endangered
zrp,Zarphatic,book1242|zarp1238,45.5627,4.38771,|FR,|Eurasia,extinct
gav,Gabutamon,book1242|gabu1248,-5.8075,146.621,|PG,|Papunesia,None
yus,Maya  Chan Santa Cruz,book1242|maya1286,None,None,|MX,|North America,None
ahr,Ahirani,book1242|ahir1243,21.552,73.685,|IN,|Eurasia,not endangered
lov,Lopi,book1242|lopi1243,25.0833,97.0833,|MM,|Eurasia,not endangered
None,Wasulu (Retired),book1242|wasu1256,None,None,,|Africa,None
xao,Khao,book1242|khao1244,21.4543,103.467,|VN,|Eurasia,not endangered
btb,Beti (Cameroon),book1242|beti1250,3.22265,11.6896,|CM,|Africa,None
byy,Buya,book1242|buya1245,-4.90828,26.298,|CD,|Africa,None
itu,Itutang,book1242|itut1240,None,None,,,None
None,Khamla,book1242|kham1280,None,None,,|Eurasia,None
tzu,Tzotzil  Huixtán,book1242|tzot1261,None,None,|MX,|North America,None
xsk,Sakan,book1242|saka1300,None,None,,,None
thx,The,book1242|thee1240,14.6733,106.667,|LA,|Eurasia,None
bkg,Buraka,book1242|bura1269,4.42283,20.7161,|CF|CD,|Africa,threatened
adp,Adap,book1242|adap1234,27.141,90.3369,|BT,|Eurasia,None
None,Jiarong,book1242|jiar1242,None,None,,,None
kso,Kofa,book1242|kofa1236,9.76068,12.8757,|NG,|Africa,threatened
dap,Dafla,book1242|nisi1239,27.3708,93.1284,|IN,|Eurasia,None
mhh,Maskoy Pidgin,book1242|mask1241,-22.234,-61.901,|PY,|South America,None
nrr,Norra,book1242|norr1243,27.5088,98.4502,|CN|MM,|Eurasia,extinct
myd,Maramba,book1242|mara1407,-4.23908,143.735,|PG,|Papunesia,not endangered
None,Ranya,book1242|rany1238,None,None,,|Eurasia,None
tnj,Tanjong,book1242|tanj1248,None,None,,,None
mtz,Tacanec,book1242|taca1258,None,None,|GT|MX,|North America,None
kfj,Kemiehua,book1242|kemi1240,22.0603,101.144,|CN,|Eurasia,threatened
tzt,Tz'utujil  Western,book1242|tzut1249,None,None,|GT,|North America,None
aex,Amerax,book1242|amer1256,None,None,,,None
srj,Serawai,book1242|sera1272,None,None,,,None
pob,Poqomchi'  Western,book1242|poqo1256,None,None,|GT,|North America,None
pry,Pray 3,book1242|pray1239,19.4306,101.021,|LA|TH,|Eurasia,None
pbz,Palu,book1242|palu1254,18.5,97.1666,|MM,|Eurasia,None
gio,Gelao,book1242|gela1261,26.1545,106.235,|CN,|Eurasia,None
yax,Yauma,book1242|yaum1238,-15.821495,21.881345,|AO|ZM,|Africa,threatened
yma,Yamphe,book1242|yamp1243,27.6069,87.1309,|NP,|Eurasia,None
stc,Natügu (Retired),book1242|natu1249,-10.6771,165.835,|SB,|Papunesia,None
myq,Forest Maninka,book1242|fore1268,9.49685,-7.53151,|CI,|Africa,None
pgy,Pongyong,book1242|pong1252,26.8613,88.0925,|NP,|Eurasia,None
xst,Silt'e (Retired),book1242|silt1241,None,None,,,None
tzs,Tzotzil  San Andrés Larrainzar,book1242|tzot1260,None,None,|MX,|North America,None
nkf,Inpui Naga,book1242|inpu1234,24.8761,93.8096,|IN,|Eurasia,not endangered
lmh,Lambichhong,book1242|lamb1277,27.0543,87.2168,|NP,|Eurasia,moribund
None,Alaguilac,book1242|alag1249,None,None,|GT,|North America,None
yrs,Yarsun,book1242|yars1234,-2.21222,139.472,|ID,|Papunesia,shifting
tlw,South Wemale,book1242|sout2892,-3.29102,128.547,|ID,|Papunesia,None
nad,Nijadali,book1242|nija1242,-22.85576,120.83057,|AU,|Australia,nearly extinct
bvs,Belgian Sign Language,book1242|belg1241,None,None,,,None
lbg,Laopang,book1242|laop1234,20.7809,100.079,|MM,|Eurasia,not endangered
lsg,Lyons Sign Language,book1242|lyon1239,48.5642,2.36811,|FR,|Eurasia,None
lso,Laos Sign Language,book1242|laos1235,18.387,104.518,|LA,|Eurasia,not endangered
nxu,Narau,book1242|nara1265,-3.43594,139.876,|ID,|Papunesia,moribund
okg,Koko Babangk,book1242|koko1273,None,None,|AU,|Australia,extinct
nom,Nocamán,book1242|noca1240,-8.91666,-73.1667,|BR|PE,|South America,extinct
gli,Guliguli,book1242|guli1244,-8.10266,157.564,|SB,|Papunesia,extinct
sca,Sansu,book1242|sans1276,21.6402,100.099,|MM,|Eurasia,None
adb,Adabe,book1242|adab1235,-8.22674,125.576,|ID|TL,|Papunesia,not endangered
plm,Palembang,book1242|pale1264,None,None,,,None
blu,Hmong Njua (Retired),book1242|hmon1338,None,None,,,None
dkl,Kolum So Dogon,book1242|kolu1247,14.3617,-3.8795,|ML,|Africa,None
nsv,Southwestern Nisu,book1242|sout3128,23.058,101.412,|CN,|Eurasia,threatened
boc,Bakung Kenyah,book1242|baku1265,None,None,,,None
cti,Chol  Tila,book1242|chol1285,None,None,|MX,|North America,None
acc,Achi'  Cubulco,book1242|achi1258,None,None,|GT,|North America,None
kze,Kosena,book1242|kose1239,-6.46414,145.66,|PG,|Papunesia,not endangered
tzb,Tzeltal  Bachajón,book1242|tzel1255,None,None,|MX,|North America,None
urf,Uradhi,book1242|urad1239,-12.0679,142.135,|AU,|Australia,nearly extinct
bxx,Borna (Democratic Republic of Congo),book1242|born1252,1.79156,26.0814,|CD,|Africa,None
kxg,Katingan,book1242|kati1278,None,None,,,None
dwl,Walo Kumbe Dogon,book1242|walo1239,None,None,|ML,|Africa,None
sdt,Shuadit,book1242|shua1252,44.1692,5.06601,|FR,|Eurasia,extinct
kyp,Kang,book1242|kang1282,22.4373,100.671,|CN|LA,|Eurasia,not endangered
eur,Europanto,book1242|euro1250,None,None,,,None
dso,Desiya,book1242|desi1235,18.965,82.646,|IN,|Eurasia,not endangered
atf,Atuence,book1242|atue1238,None,None,,,None
mct,Mengisa,book1242|meng1263,4.5932,11.3947,|CM,|Africa,threatened
ypl,Pula Yi,book1242|pula1268,None,None,,,None
njd,Ndonde Hamba,book1242|ndon1252,-10.5584,38.1253,|TZ,|Africa,threatened
mzf,Aiku,book1242|aiku1240,None,None,,,None
azr,Adzera (Retired),book1242|adze1241,None,None,,,None
ysp,Southern Lolopo,book1242|sout3129,23.847,100.89,|CN,|Eurasia,threatened
ogn,Ogan,book1242|ogan1237,None,None,,,None
tgr,Tareng,book1242|tare1239,15.4928,107.296,|LA|VN,|Eurasia,not endangered
hsf,Huastec  Southeastern,book1242|huas1256,None,None,|MX,|North America,None
jbe,Judeo-Berber,book1242|jude1262,30.9,-7.95,|IL,|Africa,moribund
kqh,Kisankasa,book1242|kisa1264,-2.780485,36.59766,|TZ,|Africa,shifting
kyv,Kayort,book1242|kayo1247,26.6179,87.6042,|NP,|Eurasia,threatened
jai,Jakalteko  Western,book1242|jaka1246,None,None,|GT|MX,|North America,None
aay,Aariya,book1242|aari1240,None,None,|IN,|Eurasia,None
None,Ramanos,rama1271,-14.3019482,-67.3590894,|BO,|South America,extinct
ggk,Kungarakany,kung1259,-12.7,130.881,|AU,|Australia,extinct
bzu,Burmeso,burm1264,-2.47582,138.203,|ID,|Papunesia,shifting
anz,Anem,anem1249,-5.54836,148.993,|PG,|Papunesia,shifting
tqu,Touo,touo1238,-8.58405,157.296,|SB,|Papunesia,shifting
yla,Ulwa (Papua New Guinea),kera1258|mong1343|yaul1241,-4.39912,143.993,|PG,|Papunesia,moribund
mgt,Mwakai,kera1258|mong1343|mwak1234|mong1344,-4.30038,143.965,|PG,|Papunesia,shifting
lnm,Pondi,kera1258|mong1343|mwak1234|lang1328,-4.32557,143.925,|PG,|Papunesia,shifting
aew,Ambakich,kera1258|east2864|amba1269,-4.23181,144.285,|PG,|Papunesia,shifting
kbx,Ap Ma,kera1258|east2864|apma1241,-4.35147,144.085,|PG,|Papunesia,shifting
wny,Wanyi,garr1260|wany1247,-18.6529,137.608,|AU,|Australia,extinct
wrk,Garrwa,garr1260|gara1269,-17.4504,137.72014,|AU,|Australia,moribund
xat,Katawixi,katu1274|kata1270,-7.25015,-64.8319,|BR,|South America,extinct
knm,Katukína-Kanamarí,katu1274|kana1291,-6.45399,-68.7678,|BR,|South America,shifting
zro,Záparo,zapa1251|zapa1252|zapa1253,-1.99871,-76.364,|EC|PE,|South America,nearly extinct
avs,Aushiri,zapa1251|zapa1252|aush1242,-3.3196,-74.5411,|PE,|South America,extinct
arl,Arabela,zapa1251|iqui1244|arab1396|arab1268,-1.96126,-75.0612,|PE,|South America,nearly extinct
anb,Andoa,zapa1251|iqui1244|arab1396|ando1255,-3.29664,-76.6056,|PE,|South America,extinct
cah,Cahuarano,zapa1251|iqui1244|cahu1267|cahu1268,-3.72665,-73.9469,|PE,|South America,extinct
iqu,Iquito,zapa1251|iqui1244|cahu1267|iqui1243,-3.31233,-73.97046,|PE,|South America,nearly extinct
xls,Lusitanian,indo1319|uncl1527|lusi1235,39.943975,-8.105283,|ES,|Eurasia,extinct
xdc,Dacian,indo1319|uncl1527|daci1234,46.2,23.3,|RO,|Eurasia,extinct
cms,Messapic,indo1319|uncl1527|mess1244,40.538334,17.860344,|IT,|Eurasia,extinct
txh,Thracian,indo1319|uncl1527|thra1250,42.115469,24.711977,|BG,|Eurasia,extinct
xfa,Faliscan,indo1319|clas1257|ital1284|lati1262|fali1291,42.3,12.345,|IT,|Eurasia,extinct
ita,Italian,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|ital1286|ital1287|ital1282,43.0464,12.6489,|AT|HR|FR|VA|IT|SM|SI|CH,|Eurasia,not endangered
nap,Continental Southern Italian,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|ital1286|ital1287|neap1235,39.2288,16.4225,|IT,|Eurasia,threatened
scn,Sicilian,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|ital1286|ital1287|sici1248,37.5735,14.0414,|IT,|Eurasia,threatened
ist,Istriot,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|ital1286|dalm1244|istr1244,45.088,13.64,|HR,|Eurasia,moribund
dlm,Dalmatian,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|ital1286|dalm1244|dalm1243,42.7095,18.0238,|HR,|Eurasia,extinct
arg,Aragonese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|unsh1234|arag1245,42.4669,-0.00919,|FR|ES,|Eurasia,shifting
mxi,Mozarabic,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|unsh1234|moza1249,37.8763,-1.79724,|ES,|Eurasia,extinct
pro,Old Provençal,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|occi1240|oldp1253,43.5,0.6,|FR,|Eurasia,extinct
oci,Occitan,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|occi1240|occi1239,44.1415,6.82979,|AD|FR|IT|MC|ES,|Eurasia,not endangered
None,Gardiol,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|occi1240|gard1245,39.466667,16.0,|IT,|Eurasia,shifting
mwl,Mirandese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|astu1244|mira1251,41.5375,-6.38371,|PT|ES,|Eurasia,threatened
ast,Asturian-Leonese-Cantabrian,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|astu1244|astu1245,42.4181,-6.02227,|PT|ES,|Eurasia,not endangered
tmg,Ternateño,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|sout3200|tern1253|tern1248,14.28,120.72,|ID,|Papunesia,extinct
cbk,Chavacano,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|sout3200|tern1253|chav1241,7.435034,122.18849,|PH,|Papunesia,not endangered
pln,Palenquero,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|sout3200|pale1260,10.3881,-75.2949,|CO,|South America,shifting
lad,Ladino,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|sout3200|ladi1251,41.205,28.6632,|GR|TR,|Eurasia,not endangered
spq,Peruvian Amazonian Spanish,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|sout3200|lore1243,-4.74563,-73.6507,|PE,|South America,not endangered
osp,Old Spanish,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|olds1249,41.5,-3.9,|ES,|Eurasia,extinct
ext,Extremaduran,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|extr1243,39.1926,-6.10179,|PT|ES,|Eurasia,shifting
spa,Spanish,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|cast1243|stan1288,40.4414,-1.11788,|AD|AR|BZ|BO|BR|CL|CO|CR|CU|DO|EC|SV|FR|GI|GT|GY|HT|HN|MX|MA|NI|PA|PY|PE|PT|PR|ES|US|UY|VE,|Eurasia,not endangered
tvy,Timor Pidgin,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|luso1234|timo1258,-8.65995,125.59,|TL,|Papunesia,extinct
mzs,Macanese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|luso1234|maca1262,22.4181,114.12,|CN,|Eurasia,nearly extinct
mcm,Malacca-Batavia Portuguese Creole,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|luso1234|mala1533,2.188087,102.262059,|MY,|Papunesia,shifting
aoa,Angolar,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|lowe1440|ango1258,0.11438,6.59486,|ST,|Africa,threatened
cri,Sãotomense,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|lowe1440|saot1240|saot1239,0.28332,6.61935,|ST,|Africa,shifting
pre,Principense,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|lowe1440|saot1240|prin1242,1.614,7.392,|ST,|Africa,nearly extinct
fab,Annobonese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|lowe1440|fada1250,-1.43033,5.61879,|GQ,|Africa,not endangered
kea,Kabuverdianu,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|uppe1458|kabu1256,15.0586,-23.6148,|CV,|Africa,not endangered
pap,Papiamento,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|uppe1458|papi1253,12.48485,-69.93988,|AW,|South America,not endangered
pov,Upper Guinea Crioulo,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|uppe1458|uppe1455,13.2335066667,-15.33254,|GM|GW|SN|US,|Africa,not endangered
vkp,Korlai Portuguese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|indo1327|nort3243|korl1238,19.0348,73.0099,|IN,|Eurasia,not endangered
idb,Daman-Diu Portuguese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|indo1327|nort3243|dama1278,20.396759,72.84146,|IN,|Eurasia,threatened
None,Malabar-Sri Lanka Portuguese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|indo1327|mala1544,8.5867,81.211885,|IN|LK,|Eurasia,nearly extinct
por,Portuguese,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|braz1247|port1283,39.91,-8.1,|AD|AR|BO|BR|CO|FR|GF|GY|PY|PE|PT|ES|SR|UY|VE,|Eurasia,not endangered
ccd,Cafundo,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|macr1272|braz1247|cafu1238,-23.0448,-43.6455,|BR,|South America,nearly extinct
drc,Minderico,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|mind1263,39.5144,-8.68866,|PT,|Eurasia,moribund
glg,Galician,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|gali1258,42.2446,-7.5343,|PT|ES,|Eurasia,not endangered
fax,Fala,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|west2838|gali1263|fala1241,40.1651,-6.91452,|PT|ES,|Eurasia,not endangered
cat,Catalan,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|sout3183|stan1289,41.453,1.569,|AD|FR|IT|ES,|Eurasia,threatened
roh,Romansh,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|roma1326,46.5538,9.92812,|AT|IT|CH,|Eurasia,threatened
fro,Old French (842-ca. 1400),indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|oldf1239,48.8,1.11,|FR,|Eurasia,extinct
None,Faeto and Celle San Vito Francoprovencal,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|fran1269|faet1240,41.32435,15.171636,|IT,|Eurasia,shifting
frp,Arpitan,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|fran1269|fran1260,45.8051,6.48152,|FR|IT|CH,|Eurasia,shifting
fra,French,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|cent2283|macr1273|glob1239|stan1290,48.0,2.0,|AD|BE|CA|FR|GF|IT|LU|MC|PM|CH|US,|Eurasia,not endangered
None,Nouchi,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|cent2283|macr1273|glob1239|nouc1234,5.317,-4.033,|CI,|Africa,not endangered
rcf,Réunion Creole French,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|cent2283|macr1273|reun1238,-21.1131,55.5321,|RE,|Africa,not endangered
cks,Tayo,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|cent2283|macr1273|tayo1238,-22.2277,166.546,|NC,|Papunesia,shifting
mfe,Morisyen,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|cent2283|macr1273|isle1246|mori1278,-20.2613,57.5517,|MU,|Africa,not endangered
crs,Seselwa Creole French,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|cent2283|macr1273|isle1246|sese1246,-4.62314,55.4503,|SC,|Africa,not endangered
gcf,Guadeloupe-Martinique Creole French,indo1319|clas1257|ital1284|lati1262|lati1263|impe1234|roma1334|ital1285|west2813|shif1234|nort3208|gall1280|oila1234|cent2283|macr1273|circ1240|less1242|guad1242,16.304875,-61.405914,|GP|MQ,|North America,not endangered
